id,division_id,english,sinhala,tamil
10631,236,Adippala,අඩිප්පල,அடிப்பல
10632,236,Andanan Kattuwa,අන්දනන් කට්ටුව,அந்தனன்கட்டுவ
10633,236,Kumarakattuwa,කුමාරකට්‍ටුව,குமாரகட்டுவ
10634,236,Elivitiya,එලිවිටිය,எலிவிடிய
10635,236,Diganwewa,දිගන්වැව,திகன்வெவ
10636,236,Rajakadaluwa,රාජකදළුව,ராஜ கதலுவ
10637,236,Kusala,කුසල,குஸல
10638,236,Kottapitiya,කෝට්ටපිටිය,கோட்டபிடிய
10639,236,Bangadeniya,බංගදෙනිය,பங்கதெணிய
10640,236,Weerakumandaluwa,වීරකුමන්දලුව,வீரகுமந்தலுவ
10641,236,Karukkuliya,කරුක්කුලිය,கருக்குலிய
10642,236,Mukkandaluwa,මුක්කන්දළුව,முக்கந்தலுவ
10643,236,Dematapitiya,දෙමටපිටිය,தெமடபிடி
10644,237,Kurusapaduwa,කුරුසපාඩුව,குருஸபாடுவ
10645,237,Deduruoya,දැදුරුඔය,தெதுரு ஒய
10646,237,Manuwangama West,බටහිර මානුවන්ගම,மானுவன்கம் மேற்கு
10647,237,Manuwangama East,නැගෙනහිර මානුවන්ගම,மானுவன்கம கிழக்கு
10648,237,Nariyagama North,උතුරු නරියාගම,நாரியாகம வடக்கு
10649,237,Parappanmulla,පරප්පන්මුල්ල,பரப்பன்முல்ல
10650,237,Weerapandiyana,වීරපඪීයාන,வீரபண்டியன
10651,237,Maha Vilattawa,මහවිලත්තව,மஹவிலந்தாவ
10652,237,Kanattawa,කනත්තව,கனத்தவ
10653,237,Nariyagama South,දකුණු නරියාගම,நாரியாகம தெற்கு
10654,237,Urudayandaluwa,ඌර්උඩියන්දළුව,ஊர் உடியந்தலுவ
10655,237,Thissogama,තිස්සෝගම,திஸ்ஸோகம
10656,237,Thimbilla,තිඹිල්ල,திம்பில்ல
10657,237,Wattakkalliya,වට්ටක්කල්ලිය,வட்டக்கள்ளிய
10658,237,Weralabada South,දකුණු වෙරළබඩ,வெரளபட தெற்கு
10659,237,Weralabada North,උතුරු වෙරළබඩ,வெரளபட வடக்கு
10660,237,Egodawatta,එගොඩවත්ත,எகொடவத்த
10661,237,Aluthwatta,අළුත්වත්ත,அலுத்வத்த
10662,237,Aluthwatta,අළුත්වත්ත,அலுத்வத்த
10663,237,Ichchampitiya,ඉච්චම්පිටිය,இச்சம்பிடிய
10664,237,Munneshwaram,මුන්නේශ්වරම්,முன்னேஷ்வரம்
10665,237,Thittakade,තිත්තකඩේ,தித்தகடே
10666,237,Mugunuwatawana,මුගුණුවටවන,முகுணுவடவன
10667,237,Kokkavila,කොක්කාවිල,கொக்காவில
10668,237,Pulliyankadawara,පුලියන්කඩවර,புலியன்கடவர
10669,237,Punchi Vilattawa,පුංචි විලත්තව,புந்சி விலத்தாவ
10670,237,Karawitagara West,බටහිර කරවිටාගාර,கரவிடாகா மேற்கு
10671,237,Karavitagara East,නැගෙනහිර කරවිටාගාර,கரவிடாகார கிழக்கு
10672,237,Dambakele,දඹකැලේ,தம்பகலே
10673,237,Weerakelewatta,වීරකැලේවත්ත,வீரகலேவத்த
10674,237,Karavita,කරවිට,கரவிட
10675,237,Mungandaluwa East,නැගෙනහිර මුංගන්දළුව,முங்கன்தலுவ கிழக்கு
10676,237,Mungandaluwa West,බටහිර මුංගන්දළුව,முங்கன்தலுவ மேற்கு
10677,237,Ilippadeniya,ඉලිප්පදෙනිය,இலிப்பதெணிய
10678,237,Sawarana,සවරාන,ஸவரான
10679,237,Maikkulama,මයික්කුලම,மைக்குளம்
10680,237,Pitipana East,නැගෙනහිර පිටිපන,பிடிபன கிழக்கு
10681,237,Melpura,මැල්පුර,மெல்புர
10682,237,Pitipana North,උතුරු පිටිපන,பிடிபன வடக்கு
10683,237,Pitipana South,දකුණු පිටිපන,பிடிபன தெற்கு
10684,237,Weralabada,වෙරළබඩ,வெரளபட
10685,237,Welihena,වැලිහේන,வெலிஹேன
10686,237,Merawala,මැරවල,மெரவெல
10687,237,Inigodawela,ඉනිගොඩවෙල,இணிகொடவெல
10688,237,Ihala Olidaluwa,ඉහල ඕළිදළුව,இஹல ஒளிதலுவ
10689,237,Maradankulama,මරදන්කුලම,மரதன்குளம்
10690,237,Olidaluwa,ඕලිදළුව,ஒலிதலுவ
10691,237,Ambakandavila,අඹකඳවිල,அம்பகந்தவில
10692,237,Kakapalliya,කාකපල්ලිය,காகபள்ளிய
10693,238,Athuwana,අතුවන,அதுவன
10694,238,Mahagama North,මහගම උතුර,மஹகம வடக்கு
10695,238,Mahagama South,මහගම දකුණ,மஹகம தெற்கு
10696,238,Kongasyaya,කෝන්ගස්යාය,கோன்கஸ்யாய
10697,238,Ponnankanniya,පොන්නන්කන්නිය,பொண்ணன்கண்ணிய
10698,238,Manakkulama,මනක්කුලම,மனன்குளம்
10699,238,Dematapitiya,දෙමටපිටිය,தெமடபிடிய
10700,238,Thambagalla West,තඹගල්ල බටහිර,தம்பகல்ல மேற்கு
10701,238,Thambagalla,තඹගල්ල,தம்பகல்ல
10702,238,Thambagalla Watte,තඹගල්ලවත්ත,தம்பகல்லவத்த
10703,238,Medagama,මැදගම,மெதகம
10704,238,Panirendawa,පනිරෙණ්ඩාව,பண்ரெண்டாவ
10705,238,Rathmal Agara,රත්මල් අගාර,ரத்மல் அகார
10706,238,Rathnagiriya,රත්නගිරිය,ரத்னகிரிய
10707,238,Nankadawara,නාන්කඩවර,நான்கடவர
10708,238,Kuda Bingiriya,කුඩාබිංගිරිය,குடா பிங்கிரிய
10709,238,Indigasvila,ඉඳිගස්විල,இதிகஸ்வில
10710,238,Walahena,වාලහේන,வாழஹேன
10711,238,Pambala,පම්බල,பம்பல
10712,238,Pambala South,පම්බල දකුණ,பம்பல தெற்கு
10713,238,Hareendragama,හරින්ද්‍රගම,ஹரிந்துகம
10714,238,Sembukattiya,සෙම්බුකට්ටිය,ஷேம்புகட்டிய
10715,238,Uraliya,ඌරලිය,ஊரலிய
10716,238,Heen Agara,හීන් අගාර,ஹீன் அகார
10717,238,Kachchakadduwa,කච්චකඩුව,கச்சகடுவ
10718,238,Galmuruwa North,ගල්මුරුව උතුර,கல்முருவ வடக்கு
10719,238,Kudirippuwa,කුඩිරිප්පුව,குடிருப்புவ
10720,238,Karukkuwatawana,කරුක්කුවටවන,கருக்குவடவன
10721,238,Erunvila,එරුන්විල,எருன்வில
10722,238,Karukkuwa,කරුක්කුව,கருக்குவ
10723,238,Galahitiyawa,ගලහිටියාව,கலஹிடியாவ
10724,238,Marakkalagama,මරක්කලගම,மரக்கலகம
10725,238,Irattakulama North,ඉරට්ටකුලම උතුර,இரட்டகுளம் வடக்கு
10726,238,Irattakulama South,ඉරට්ටකුලම දකුණ,இரட்டகுளம் தெற்கு
10727,238,Egodayagama,එගොඩයාගම,எகொடயாமய
10728,238,Pattiyagama,පට්ටියගම,பட்டியகம
10729,238,Ihalagama,ඉහලගම,இஹலகம
10730,238,Uraliyagara,ඌරලියාගාර,ஊரலியாகார
10731,238,Mellawagara,මැල්ලවගාර,மெல்லவகார
10732,238,Suduwella,සුදුවැල්ල,சுதுவெல்ல
10733,238,Pothuvila,පොතුවිල,பொத்துவில
10734,238,Pallakele,පල්ලකැලේ,பல்லெகலே
10735,238,Galmuruwa South,ගල්මුරුව දකුණ,கல்முருவ தெற்கு
10736,238,Henapola,හේනෙපොළ,ஹேனெபொல
10737,238,Mugunuwatawana,මුගුණුවටවන,முகுணுவடவன
10738,238,Pookulama,පුකුලම,பூகுளம்
10739,238,Nelumpokuna,නෙළුම්පොකුණ,நெலும்பொகுண
10740,238,Mahabaddegama,මහබද්දේගම,மஹபத்தெகம
10741,238,Thaniwellegama,තනිවැල්ලගම,தனிவெல்லகம
10742,239,Iranavila West,බටහිර ඉරණවිල,இரணவில மேற்கு
10743,239,Iranavila East,නැගෙනහිර ඉරණවිල,இரணவில கிழக்கு
10744,239,Thoduwawa North,උතුරු තොඩුවාව,தோடுவாவ வடக்கு
10745,239,Meda Thoduwawa,මැද තොඩුවාව,மெத தொடுவாவ
10746,239,Thoduwawa South,දකුණු තොඩුවාව,தோடுவாவ தெற்கு
10747,239,Mattakotuwa,මට්ටකොටුව,மட்டகொடுவ
10748,239,Pahala Mahawewa,පහල මහවැව,பஹல மஹவெவ
10749,239,Adapparagama,අඩප්පරගම,அடப்பரகம
10750,239,Ihala Kudawewa,ඉහල කුඩාවැව,இஹல குடாவெவ
10751,239,Puruduwella,පුරුදුවැල්ල,புருதுவெல்ல
10752,239,Galamuna,ගල්අමුණ,கல்அமுண
10753,239,Medagoda,මැද‍ගොඩ,மெதகொட
10754,239,Hewana,හැවන,ஹெவன
10755,239,Yatakalana,යටකලාන,யடகலான
10756,239,Muttibendivila,මුට්ටිබැඳිවිල,முட்டிபெதிவில
10757,239,Ihala Walahapitiya,ඉහල වලහපිටිය,இஹல வலஹபிடிய
10758,239,Meda Walahapitiya,මැද වලහපිටිය,மெத வலஹபிடிய
10759,239,Pahala Kudawewa,පහල කුඩාවැව,பஹல குடாவெவ
10760,239,Maligawatta,මාලිගාවත්ත,மாளிகாவத்தை
10761,239,Meda Mahawewa,මැද මහවැව,மெத மஹா‎வெவ
10762,239,Veehena,වී හේන,வீஹேன
10763,239,Mattakotuwella,මට්ටකොටවැල්ල,மட்டகொவெல்ல
10764,239,Barudelpola,බරුදැල්පොල,பருதெல்பொல
10765,239,Ihala Mahawewa,ඉහල මහවැව,இஹல மஹவெவ
10766,239,Pahala Koswadiya,පහල කොස්වාඩිය,பஹல கொஸ்வாடிய
10767,239,Meda Koswadiya,මැද කොස්වාඩිය,மெத கொஸ்வாடிய
10768,239,Ihala Koswadiya,ඉහල කොස්වාඩිය,இஹல கொஸ்வாடிய
10769,239,Pahala Walahapitiya,පහල වලහපිටිය,பஹல வலஹபிடிய
10770,239,Panangoda,පනන්ගොඩ,பனன்கொட
10771,239,Sagaragama,සාගරගම,ஸாகரகம
10772,239,Egodagoda,එගොඩගොඩ,எகொடகொட
10773,239,Puhulhena,පුහුල්හේන,புஹுல்ஹேன
10774,239,Halpanvila East,නැගෙනහිර හාල්පන්විල,ஹால்பன்வில கிழக்கு
10775,239,Meda Hattiniya,මැද හත්තිනිය,மெத ஹத்தினிய
10776,239,Halpanvila West,බටහිර හාල්පන්විල,ஹால்பன்வில மேற்கு
10777,239,Thalvila,තල්විල,தல்வில
10778,239,Modarawella,මෝදරවැල්ල,மொதரவெல்ல
10779,239,Pahala Hattiniya,පහල හත්තිනිය,பஹல ஹத்தினிய
10780,239,Maravila North,මාරවිල උතුර,மாரவில வடக்கு
10781,239,Ihala Hattiniya,ඉහල හත්තිනිය,இஹல ஹத்தினிய
10782,239,Maranda North,මරද උතුර,மரத வடக்கு
10783,239,Maranda South,මරද දකුණ,மரத தெற்கு
10784,239,Horagolla North,හොරගොල්ල උතුර,ஹொரகொல்ல வடக்கு
10785,239,Horagolla South,හොරගොල්ල දකුණ,ஹொரகொல்ல தெற்கு
10786,239,Maravila Town,මාරවිල නගරය,மாரவில நகரம்
10787,239,Maravila South,මාරවිල දකුණ,மாரவில தெற்கு
10788,239,Maravila Wella,මාරවිල වැල්ල,மாரவில வெல்ல
10789,240,Pahala Nattandiya,පහළ නාත්තන්ඩිය,பஹல நாத்தண்டிய
10790,240,Mailawa,මයිලාව,மைலாவ
10791,240,Pilakatumulla,පිලාකටුමුල්ල,பிலாகடுமுல்ல
10792,240,Dukkannawa,දුක්කන්නාව,துக்கண்ணாவ
10793,240,Maningala,මානිංගල,மாநிங்கல
10794,240,Sandanangama,සන්දනන්ගම,ஸந்தனன்கம
10795,240,Ihala Thabbowa,ඉහළ තබ්බෝව,இஹல தப்போவ
10796,240,Meda Thabbowa,මැද තබ්බෝව,மெத தப்போவ
10797,240,Pahala Thabbowa,පහළ තබ්බෝව,பஹல தப்போவ
10798,240,Weerahena East,නැගෙනහිර වීරහේන,வீரஹேன கிழக்கு
10799,240,Ihala Nattandiya,ඉහළ නාත්තන්ඩිය,இஹல நாத்தண்டிய
10800,240,Meda Nattandiya,මැද නාත්තන්ඩිය,மெத நாத்தண்டிய
10801,240,Weerahena West,බටහිර වීරහේන,வீரஹேன மேற்கு
10802,240,Mudukatuwa North,මුදුකටුව උතුර,முதுகடுவ வடக்கு
10803,240,Mudukatuwa South,මුදුකටුව දකුණ,முதுகடுவ தெற்கு
10804,240,Mudukatuwa East,මුදුකටුව නැගෙනහිර,முதுகடுவ
10805,240,Pahala Mavila,පහළ මාවිල,பஹல மாவில
10806,240,Meda Mavila,මැද මාවිල,மெத மாவில
10807,240,Ihala Mavila,ඉහළ මාවිල,இஹல மாவில
10808,240,Pahala Kottaramulla,පහළ කොට්‍ටාරමුල්ල,பஹல கொட்டாரமுல்ல
10809,240,Paluwelgala North,පළුවැල්ගාල උතුර,பலுவெல்கால வடக்கு
10810,240,Kachchirawa,කච්චිරාව,கச்சிராவ
10811,240,Paluwelgala South,පළුවැල්ගාල දකුණ,பலுவெல்கால தெற்கு
10812,240,Naravila,නාරවිල,நாரவில
10813,240,Kuddetiyawa,කුද්දෙනියාව,குத்தெடியாவ
10814,240,Yakadessawa,යක්දෙස්සාව,யக்தெஸ்ஸாவ
10815,240,Koswatta North,කොස්වත්ත උතුර,கொஸ்வத்த வடக்கு
10816,240,Meegahawela,මීගහවෙල,மீகஹவெல
10817,240,Koswatta South,කොස්වත්ත දකුණ,கொஸ்வத்த தெற்கு
10818,240,Morakele South,මොරකැලේ දකුණ,மொரகலே தெற்கு
10819,240,Meda Kottaramulla,මැද කොට්‍ටාරමුල්ල,மெத கொட்டாரமுல்ல
10820,240,Morakele North,මොරකැලේ උතුර,மொரகலே வடக்கு
10821,240,Ihala Kottaramulla,ඉහළ කොට්‍ටාරමුල්ල,இஹல கொட்டாரமுல்ல
10822,240,Thunmodara East,නැගෙනහිර තුම්මෝදර,தும்மோதர கிழக்கு
10823,240,Thunmodara West,බටහිර තුම්මෝදර,தும்மோதர மேற்கு
10824,240,Nakele,නාකැලේ,நாகலே
10825,240,Ihala Katuneriya,ඉහළ කටුනේරිය,இஹல கடுநேரிய
10826,240,Bulugahawewa,බුළුගහවැව,புலுகஹவெவ
10827,240,Nebadagahayaya,නැබඩගහයාය,நேபடககயாய
10828,240,Lansigama,ලංසිගම,லங்ஸிகம
10829,240,Pahala Kauneriya North,උතුරු පහළ කටුනේරිය,பஹல கடுநேரிய வடக்கு
10830,240,Meda Pahala Katuneriya,මැද පහළ කටුනේරිය,மெத பஹல கடுநேரிய
10831,240,Pahala Katuneriya South,දකුණු පහළ කටුනේරිය,பஹல கடுநேரிய தெற்கு
10832,240,Meda Katuneriya,මැද කටුනේරිය,மெத கடுநேரிய
10833,240,Meegahawewa,මීගහවැව,மீகஹவெவ
10834,240,Dematapitiya,දෙමටපිටිය,தெமடபிடிய
10835,240,Dhammikagama,ධම්මිකගම,தம்மிககம
10836,241,Kolinjadiya West,බටහිර කොලින්ජාඩිය,கொலிந்ஜாடிய மேற்கு
10837,241,Kolinjadiya North,උතුරු කොලින්ජාඩිය,கொலிந்ஜாடிய வடக்கு
10838,241,Udasirigama,උදාසිරිගම,உதாஸிரிகம
10839,241,Sirigampala North,උතුරු සිරිගම්පොල,ஸிரிகம்பொல வடக்கு
10840,241,Lunuvila East,නැගෙනහිර ලුණුවිල,லுனுவில கிழக்கு
10841,241,Sirigampola South,දකුණු සිරිගම්පොල,ஸிரிகம்பொல தெற்கு
10842,241,Meda Lunuwila,මැද ලුණුවිල,லுனுவில மத்தி
10843,241,Lunuwila West,බටහිර ලුණුවිල,லுனுவில மேற்கு
10844,241,Wennappuwa North,උතුරු වෙන්නප්පුව,வெண்ணப்புவ வடக்கு
10845,241,Kolinjadiya East,නැගෙනහිර කොලින්ජාඩිය,கொலிந்ஜாடிய கிழக்கு
10846,241,Kolinjadiya South,දකුණු කොලින්ජාඩිය,கொலிந்ஜாடிய தெற்கு
10847,241,Ulhitiyawa West,බටහිර උල්හිටියාව,உல்ஹிடியாவ மேற்கு
10848,241,Ulhitiyawa North,උතුරු උල්හිටියාව,உல்ஹிடியாவ வடக்கு
10849,241,Meda Ulhitiyawa,මැද උල්හිටියාව,உல்ஹிடியாவ மத்தி
10850,241,Wennappuwa West,බටහිර වෙන්නප්පුව,வெண்ணப்புவ மேற்கு
10851,241,Meda Wennappuwa,මැද වෙන්නප්පුව,வெண்ணப்புவ மத்தி
10852,241,Wennappuwa East,නැගෙනහිර වෙන්නප්පුව,வெண்ணப்புவ கிழக்கு
10853,241,Lunuwila South,දකුණු ලුණුවිල,லுனுவில தெற்கு
10854,241,Bandirippuwa North,උතුරු බණ්ඩිරිප්පුව,பண்டிருப்பு வடக்கு
10855,241,Bandirippuwa West,බටහිර බණ්ඩිරිප්පුව,பண்டிருப்பு மேற்கு
10856,241,Wennappuwa South,දකුණු වෙන්නප්පුව,வெண்ணப்புவ தெற்கு
10857,241,Ulhitiyawa South,දකුණු උල්හිටියාව,உல்ஹிடியாவ தெற்கு
10858,241,Kadawatha,කඩවත,கடவத
10859,241,Dummaladeniya West,බටහිර දුම්මලදෙනිය,தும்மல்தெணிய மேற்கு
10860,241,Meda Dummaladeniya,මැද දුම්මලදෙනිය,தும்மல்தெணிய மத்தி
10861,241,Dummaladeniya North,උතුරු දුම්මලදෙනිය,தும்மல்தெணிய வடக்கு
10862,241,Bandirippuwa East,නැගෙනහිර බණ්ඩිරිප්පුව,பண்டிருப்பு கிழக்கு
10863,241,Dummaladeniya East,නැගෙනහිර දුම්මලදෙනිය,தும்மல்தெணிய கிழக்கு
10864,241,Dummaladeniya South,දකුණු දුම්මලදෙනිය,தும்மல்தெணிய தெற்கு
10865,241,Wellamankaraya,වෙල්ලමංකරය,வெல்லமங்கரய
10866,241,Meda Nainamadama,මැද නයිනමඩම,நைனமடம மத்தி
10867,241,Hanathotupola,හණතොටුපල,ஹனதொடுபல
10868,241,Boralessa West,බටහිර බොරලැස්ස,பொரலெஸ்ஸ மேற்கு
10869,241,Boralessa North,උතුරු බොරලැස්ස,பொரலெஸ்ஸ வடக்கு
10870,241,Boralessa East,නැගෙනහිර බොරලැස්ස,பொரலெஸ்ஸ கிழக்கு
10871,241,Boralessa South,දකුණු බොරලැස්ස,பொரலெஸ்ஸ தெற்கு
10872,241,Nainamadama West,බටහිර නයිනමඩම,நைனமடம மேற்கு
10873,241,Nainamadama East,නැගෙනහිර නයිනමඩම,நைனமடம கிழக்கு
10874,241,Mirissankotuwa North,උතුරු මිරිස්සන්කොටුව,மிரிஸ்ஸன்கொடுவ வடக்கு
10875,241,Mirissankotuwa South,දකුණු මිරිස්සන්කොටුව,மிரிஸ்ஸன்கொடுவ தெற்கு
10876,241,Bolawatta,බෝලවත්ත,போலவத்த
10877,241,Rangammulla,රංගම්මුල්ල,ரங்கமுல்ல
10878,241,Kammala,කම්මල,கம்மல
10879,241,Angampitiya East,නැගෙනහිර අංගම්පිටිය,அங்கம்பிடிய கிழக்கு
10880,241,Angampitiya West,බටහිර අංගම්පිටිය,அங்கம்பிடி மேற்கு
10881,241,Aluttota,අළුත්තොට,அலுத்தொட
10882,241,Sindathriya,සින්දාත්‍රිය,ஸிந்ததிரிய
10883,241,Waikkala North,උතුරු වයික්කාල,வைக்கால வடக்கு
10884,241,Waikkala South,දකුණූ වයික්කාල,வைக்கால தெற்கு
10885,241,Bolana,බෝලාන,போலான
10886,241,Thambarawila,තඹරවිල,தம்பரவில
10887,241,Thopputhota,තෝප්පුතොට,தோப்புதொட
10888,242,Bothalegama,බෝතලේගම,போதலேகம
10889,242,Kirimetiyana East,නැගෙනහිර කිරිමැටියාන,கிரிமெடியான கிழக்கு
10890,242,Thulawala,තුලාවල,துலாவல
10891,242,Hundirapola,හුන්දිරාපොල,ஹுன்திராபொல
10892,242,Pothuwatawana,පොතුවටවන,பொதுவடன
10893,242,Lihiriyagama,ලීහිරියාගම,லிஹிரியாகம
10894,242,Kahatavila East,නැගෙනහිර කහටවිල,கஹடவில கிழக்கு
10895,242,Kahatavila West,බටහිර කහටවිල,கஹடவில மேற்கு
10896,242,Meda Kirimetiyana,මැද කිරිමැටියාන,கிரிமெடியான மத்தி
10897,242,Kirimetiyana North,උතුරු කිරිමැටියාන,கிரிமெடியான வடக்கு
10898,242,Kirimetiyana West,බටහිර කිරිමැටියාන,கிரிமெடியான மேற்கு
10899,242,Kirimetiyana South,දකුණු කිරිමැටියාන,கிரிமெடியான தெற்கு
10900,242,Pansal Handiya,පන්සල් හන්දිය,பன்ஸல் ஹந்திய
10901,242,Haldanduwana North,උතුරු හාල්දඩුවන,ஹல்தன்தூவ வடக்கு
10902,242,Mellawa,මැල්ලව,மெல்லவ
10903,242,Ihala Bujjampola,ඉහල බුජ්ජම්පොල,இஹல புஜ்ஜம்பொல
10904,242,Pahala Bujjampola,පහල බුජ්ජම්පොල,பஹல புஜ்ஜம்பொல
10905,242,Haldanduwana West,බටහිර හාල්දඩුවන,ஹல்தன்தூவ மேற்கு
10906,242,Meda Haldanduwana,මැද හාල්දඩුවන,ஹால்தடுவன மத்தி
10907,242,Katukenda East,නැගෙනහිර කටුකෙන්ද,கடுகெந்த கிழக்கு
10908,242,Meda Katukenda,මැද කටුකෙන්ද,கடுகென்த மத்தி
10909,242,Gonavila North,උතුරු ගෝනවිල,கோனவில வடக்கு
10910,242,Meda Gonavila,මැද ගෝනවිල,கோனவில மத்தி
10911,242,Katukenda West,බටහිර කටුකෙන්ද,கடுகெந்த மேற்கு
10912,242,Dankotuwa West,බටහිර දන්කොටුව,தங்‎‎கொட்டுவ மேற்கு
10913,242,Dankotuwa North,උතුරු දන්කොටුව,தங்‎‎கொட்டுவ வடக்கு
10914,242,Ihala Dummalakotuwa,ඉහල දුම්මලකොටුව,இஹல தும்மலகொடுவ
10915,242,Haldanduwana South,දකුණු හාල්දඩුවන,ஹல்தன்தூவ தெற்கு
10916,242,Pahala Mohottimulla,පහල මොහොට්ටිමුල්ල,பஹல மொஹொட்டிமுல்ல
10917,242,Ihala Mohottimulla,ඉහල මොහොට්ටිමුල්ල,இஹல மொஹொட்டிமுல்ல
10918,242,Sendiriyamulla,සෙන්දිරියාමුල්ල,ஸெந்திரியாமுல்ல
10919,242,Singakkuliya,සිංගක්කුලිය,ஸிங்கக்குலிய
10920,242,Kaluwachchimulla,කළුවච්චමුල්ල,கலுவச்சிமுல்ல
10921,242,Motemulla,මොටැමුල්ල,மோடமுல்ல
10922,242,Etiyawala North,උතුරු ඇටියාවල,எடியாவல வடக்கு
10923,242,Pahala Dummalakotuwa,පහල දුම්මලකොටුව,பஹல தும்மலகொடுவ
10924,242,Dankotuwa East,නැගෙනහිර දන්කොටුව,தன்கொடுவ கிழக்கு
10925,242,Dankotuwa South,දකුණු දන්කොටුව,தங்‎‎கொட்டுவ தெற்கு
10926,242,Gonavila South,දකුණු ගෝනවිල,கோனவில தெற்கு
10927,242,Godella,ගොඩැල්ල,கொடெல்ல
10928,242,Morukkuliya,මෝරුක්කුලිය,மோருக்குலிய
10929,242,Metikotuwa,මැටිකොටුව,மெடிகொடுவ
10930,242,Thamarakuliya,තාමරකුලිය,தாமரக்குலி
10931,242,Etiyawala South,දකුණු ඇටියාවල,எடியாவல தெற்கு
10932,242,Jankurawela,ජාකුරාවෙල,ஜாகுராவெல
10933,242,Yogiyana,යෝගියාන,யோகியான
10934,242,Dikwela,දික්වෙල,திக்வெல
10935,243,Buddagala,බුද්ධාගල,புத்தகல
10936,243,Elikimbulagala,එලිකිමිබුලාගල,எலிகிம்புலாகம
10937,243,Abayapura,අඹයපුර,அபயபுர
10938,243,Maithreepura,‍මෛත්‍රීපුර,மைத்றீபுர
10939,243,Parakramapura,පරාක්‍රමපුර,பராக்கிரமபுர
10940,243,Track B,ට්‍රැක් බී,பாதை B
10941,243,Bisokotuwa,බිසෝකොටුව,பிஸோகொடுவ
10942,243,Sudharshanagama,සුදර්ශනගම,ஷுதர்ஷனாகம
10943,243,Balayawewa,බලයාවැව,பலயவெவ
10944,243,Mahasenpura,මහසෙන්පුර,மஹஸென்புர
10945,243,Urewa,උරේව,உரெவ
10946,243,Kubukwewa,කුඹුක්වැව,கும்புக்வெவ
10947,243,Ruwanpura,රුවන්පුර,ருவன்புர
10948,243,Bogahawewa,බෝගහ වැව,போகஹவெவ
10949,243,Padaviya,පදවිය,பதவிய
10950,244,Halmillawetiya,හල්මිල්ලවැටිය,ஹல்மில்லேவெடிய
10951,244,Kanugahawewa,කනුගහවැව,கனுகஹவெவ
10952,244,Herathhalmillewa,හෝරත්වල්මිල්ලෑව,ஹேரத் ஹல்மில்லேவ
10953,244,Bellankadawela,බෙල්ලන්කඩවෙල,பெல்லன்கடவெல
10954,244,Punchimudagama,පුන්චිමුඩාගම,புந்சிமுடகம
10955,244,D06 Wahalkada,ඩී06 වාහල්කඩ,D06 வாஹல்கட
10956,244,D05 Wahalkada,ඩී05 වාහල්කඩ,D05 வாஹல்கட
10957,244,D04 Wahalkada,ඩී 04 වාහල්කඩ,D04 வாஹல்கட
10958,244,Kahatagollewa,කහටගොල්ලෑව,கஹடகொல்லேவ
10959,244,Thammennewa,තමීමැන්නාව,தம்மென்னாவ
10960,244,Kunchuttuwa,කුන්චුටීටුව,குந்சுட்டுவ
10961,244,Galwewa,ගල්වැව,கல்வெவ
10962,244,Thittagonnewa,තිත්තගොන්නැව,திட்டகொன்னேவ
10963,244,Kurulugama,කුරුලුගම,குருலுகம
10964,244,Sinhahaetaweerawewa,සිංහ හැ‍ටවීරවැව,ஸிங்ஹெடவீரவெவ
10965,244,Ethalvidda Wewa,ඇතාල්විද්ද වැව,எதல்வித்தவெவ
10966,244,Gonumeriyawa,ගොනුමෙීනරියාව,கோணுமெரியாவ
10967,244,Kebilithigollewa,කැබිතිගොල්ලෑව,‎‎கெபித்தி‎கொல்‍லேவ
10968,244,Ihala Usgollewa,ඉහල උස්ගොල්ලැව,இஹல உஸ்கொல்லேவ
10969,244,Aithiyagewewa,අයිතියගේවැව,ஐதியகேவெவ
10970,244,Bandaraulpotha,බන්ඩාර උල්පොත,பண்டாரஉல்பொத
10971,244,Kiriketuwawe,කිරිකැටුවාව,கிரிகெடுவெவ
10972,244,Gonahathdennawa,ගොනාහත්දෙන්නාව,கோணஹத்தென்னேவ
10973,244,Thimbiriwewa,තිබිරිවැව,திம்பிரிவெவ
10974,244,Hendagala Kirimetiyawa,හැදගල කිරිමැටියාව,ஹந்தகல கிரிமிடியாவ
10975,244,Wattewewa,වත්තේවැව,வத்தெவெவ
10976,245,Prabodhagama,ප්‍රබෝදාගම,பிரபோதாகம
10977,245,Paranahalmilewa,පරණහල්මිල්ලෑව,பரணஹல்மில்லேவ
10978,245,Lolugaswewa,ලෝලුගස්වැව,லொலுகஸ்வெவ
10979,245,Puhudivula,පුහුදිවුල,புஹுதிவுல
10980,245,Heerallegama,හීරල්ලේගම,ஹீரல்லேகம
10981,245,Ethakada,එතාකඩ,எதாகடே
10982,245,Etaweeragollewa,එතාවීරගොල්ලේව,எடவீரகொல்லேவ
10983,245,Kadawath Rabewa,කඩවත් රබෑව,கடவத் ராபெவ
10984,245,Maha Kumbukgollewa,මහකුඹුක් ගොල්ලැව,மஹா கும்புக்கொல்லேவ
10985,245,Kidaramkulama,කිඩාරමීකුලමී,கீடாரம்குளம்
10986,245,Anekattiya,අනේකටීටිය,அனேகட்டிய
10987,245,Periyakulama,පෙරියකුලමී,பெரியகுளம்
10988,245,Poonewa,පූනෑව,பூநெவ
10989,245,Isebessagama,ඉ‍සෙන්බැස්සගම,இஸபெஸ்ஸகம
10990,245,Maha Divulwewa,මහදිවුල්වැව,மஹா திவுல்வெவ
